"RT @unrealfred: ""Resistance and change often begin in art, and very often in our artthe art of words."" Ursula Le Guin is a treasure. http:\u2026",STM
"Winner 1995 Theo. Sturgeon Award f/@GunnCenter. Ursula K. Le Guin, Acclaimed for Her Fantasy Fiction, Is Dead at 88 https://t.co/i3gCDRfcMj",STM
Ursula Le Guin has been omg of my favorite fantasy authors my whole life and I feel very sad,EXP
RIP Ursula K. Le Guin. The Earthsea books are phenomenal pieces of work. They may not be doorstoppers like fantasy readers are use to but still classics jam packed with thoughtful adventures that provoke the reader to think about her work.,EXP
Le guin died????,QUE
RT @NathanDunbar: Oh no. Another giant of the industry. Rest well. https://t.co/MpPXl2I1lA,EXP
RT @mikemearls: Sad news. Her Earthsea trilogy was a huge influence on me.  https://t.co/kGZ3wPPsHr,EXP
A Wizard Of Earthsea opened my eyes to an infinitely broader horizon of storytelling structure and what it means to be a hero. Ursula Le Guin's writing embodies the very best of fantasy and science fiction and I can't wait to delve into more of it. https://t.co/FLKjGj1obm,EXP
RIP Ursula K. Le Guin. Time to dig out my copy of Left Hand of Darkness.,EXP
"RT @Nnedi: OMG GOD, NO!! https://t.co/UY3l9eMs2R",EXP
"Here's to a legend in her own time. Thanks, Ursula. Thanks for all of it.  https://t.co/WcjRen9oHk",EXP
RT @michellerichmon: Ursula Le Guin has died. She was an amazing gift to readers & a huge influence on writers. https://t.co/2fK5KuUStY,EXP
"Alas, goodbye to Ursula Le Guin https://t.co/AE95ttTUbL",EXP
"Ahhh, Ursula Le Guin is a fantastic storyteller. She'll be greatly missed. And I'm not saying anything else about that because crying on twitter is bad. https://t.co/mbiAEAdtw2",EXP
AH FUCK Ursula K Le Guin :( :(,EXP
"Ursula K. Le Guin accompanied every stage of my reading life -- Catwings, as a child, Left Hand of Darkness as a young adult, and Late In The Day, just last year. I am so sad she is gone, but so grateful to have had her.",EXP
Oh no... really sad to hear that Ursula K Le Guin has passed. RIP,EXP
RT @scottlynch78: Staggered and saddened to learn that Ursula K. Le Guin has passed away.,EXP
"RT @Haikasoru: Rest In Peace, Ursula K. Le Guin  https://t.co/wvRsjEauJM",EXP
Gotta choose some Le Guin to read to kiddos.,EXP
RT @leahmcelrath: #UrsulaLeGuin is dead.  Damn it.  May she rest in peace and power.  https://t.co/1ugLNzkrhq,EXP
"RT @XEECEEVEVO: i'm paraphrasing but there's a le guin quote that roughly goes ""capitalism feels impossible to escape, but so did the divinity""",STM
"It is good to have an end to journey toward, but it is the journey that matters in the end. -- Ursula K. Le Guin",STM
Incredibly sad about Ursula K Le Guin but I am oddly touched by how many people I follow on here are marking her passage?,EXP
RIP on of my favorite authors. Thanks for Earthsea.   https://t.co/vh5ZO0lol5,EXP
RIP Ursula Le Guin.,EXP
RT @Mark__Lawrence: Shit.   Ursula Le Guin is dead. I grew up on Earthsea and went back quite a few times over the years.,EXP
RIP Ursula K. Le Guin. Wild Thinker. Author. Feminist. Inspiration https://t.co/tVMrxej6fo,EXP
"O M G. This formative woman, influential in my literary & feminist upbringing, has passed. https://t.co/Fhm7v5AAiT",EXP
Thank you for all of your words and ideas @ursulaleguin. https://t.co/IYdAH2VDcs,EXP
"RT @FoldableHuman: A sad day. Le Guin left the world far richer than she found it. If you only read one book, read The Left Hand of Darkness",SUG
Sorry to hear about Ursula le Guin   One of my memories from childhood is being entranced with the wizard of earth sea radio play,EXP
"RT @nathangoldman: Rest in power, Ursula K. Le Guin. If you'd like to write about her work for the @fullstopmag blog, I'd love to hear from you",SUG
Le Guin was the first science ficton I really loved. RIP. https://t.co/JidOFtTfi0,EXP
RT @AaronMesh: One of Portland's great souls. https://t.co/7jMcnq7OIX,EXP
"My imagination makes me human and makes me a fool; it gives me all the world, and exiles me from it.  RIP, Ursula Le Guin",EXP
I'm gonna ghost off for the rest of the day guys.  Ursula K Le Guin is and was responsible for inspiring my writing career. Today I'll be sad; tomorrow I will write. Stay good and keep transmitting.,EXP
"RT @Tin_House: We're devastated to hear that Ursula K. Le Guinour contributor, friend, neighbor, role-model, and one of the great American is no more with us",EXP
"You gave us so much. You gave me so much. Rest peacefully, well loved one. https://t.co/yj6moqTIQH",EXP
RT @HelenJMacdonald: The world is a smaller darker place without Ursula Le Guin. Huge sorrow at her passing.,EXP
Le Guin lived a long life and left the kind of mark that will continue on long after she's gone. Best you can ask for.,EXP
One of the greatest. I was lucky to discover her beautiful work as an impressionable yoot and be shaped by it. Rest in peace. https://t.co/u3HlmeU4gp,EXP
"RT @mkonnikova: Oh, no!!! ""It is good to have an end to journey toward; but it is the journey that matters, in the end."" ~Ursula Le Guin",STM
"Literally reading The Dispossessed right now -- the world is a much, much poorer place without Le Guin.",EXP
"RT @Oregonian: Ursula Le Guin, master of speculative fiction, dies in Portland at age 88 https://t.co/dpwdWNRJlc https://t.co/DPLkuvoXDu",STM
the best. https://t.co/JW1fRAnav8,OTH
"Very sad to hear about the death of tough, fearless Ursula K. Le Guin, brilliant writer and @Tin_House neighbor https://t.co/GgTZkq2pAd",EXP
RT @bijanstephen: never fucking forget @Choire's iconic interview with her https://t.co/99ErGeVHAz,EXP
"RT @nearit: Ah shit, RIP Ursula K. Le Guin, a genuine human treasure and author of far too many amazing books.   https://t.co/bmEc6Jj9OX",EXP
"I am getting really sick of being referred to as the legendary,' she protests, laughing. I'm right here. I have gravity. A body and all that. rip to the legend https://t.co/hGLOk7fLrZ",STM
"(I thought I thought she was already dead then I realized I was thinking of Octavia Butler) ~ Ursula K. Le Guin, the immensely popular author who brought a tough-minded feminine sensibility to science fiction and fantasy, died at 88 https://t.co/Xv0FIVQVUf",STM
ursula k le guin rip :(,EXP
"Noooo. #UrsulaLeGuin, pathblazing #SFF #writer & #visionary, passes at 88: https://t.co/BwfB0eJ5cp?",EXP
"RIP, Ms. Le Guin. What amazing stories you crafted. https://t.co/gfo1VRVwT7",EXP
RT @mikemearls: Sad news. Her Earthsea trilogy was a huge influence on me.  https://t.co/kGZ3wPPsHr,EXP
"Oh dammit. #UrsulaleGuin, thank you for all you did. (https://t.co/1R2FfqbEgH)",EXP
"one of my favourite high school moments was when the literature teacher (whom i loved for precisely this kind of act) told me that he knew i loved reading SFF, so he asked me to choose a le guin book to read and write a paper about instead of the normal list in the curriculum",EXP
Blimey.  https://t.co/hAeUH12p77,OTH
"RT @JonnyGeller: A true giant of the fantasy world (and beyond), Ursula K Le Guin, has died. So many writers owe much to her. https://t.co\u2026",EXP
"A lot of the best parts of who I am wouldn't exist if I hadn't read The Ones Who Walk Away from Omelas as a boy.   Rest well, Ursula Le Guin, and thank you for so, so much",EXP
ursula leguin RIP and thank you  https://t.co/EXjoGQtgHp,EXP
RT @laurenshippen: The loss of a true legend. Scifi wouldn't be what it is today without Le Guin. https://t.co/IhjoPdXEtx,EXP
"Dammit, I'm gonna really miss Le Guin",EXP
Ursula Le Guin utterly blew my mind at a pretty young age. I owe her a lot. Time for an earthsea reread I think (among many others),EXP
Ursula and Hugh in the same day is rough news.   https://t.co/IrnjZGP9X3,EXP
"@courtneymilan @ShimmerStories just asked which was our fave Le Guin, and I named that book. It is so wonderful.",EXP
The library remembers Ursula Leguin. See our combined Peter Mayle Ursula Leguin display on the first floor https://t.co/TZHokAGMDk,SUG
This is the saddest :( https://t.co/ap65Hrulv9,EXP
Worth a re-read today: @Choire on Ursula K. Le Guin https://t.co/ac5sgs4xkb,SUG
"RT @AaronFullerton: Oh man, Ursula K. Le Guin was one of the good ones. One of the very best, actually. Go check out this incredible commentary",SUG
"RT @olivialanguage: Thank you, Ursula. Going back to Always Coming Home, a book I've never stopped thinking about https://t.co/q5qlyXmqfc",EXP
Only in silence the word  Only in dark the light Only in dying life:  Bright the hawk's flight on the empty sky. RIP Ursula K Le Guin : (,EXP
"RT @r_emmet: Finally read the original Earthsea trilogy last year, just gorgeous. RIP. https://t.co/WzsMSjjUjh",EXP
"RT @JoshFialkov: Ursula K. LeGuin is RIP, in a land both very far away, and very, very human. https://t.co/38ZSRHirpf",EXP
"Ursula Le Guin was such an inspiration, pretty sure I wrote about her in some form in every uni essay on writing ):",EXP
CRYING AT MY DESK  BRINGING URSULA LE GUIN INTO MY LIF3 WAS LITERALLY THE BEST THING THAT HAPPENED TO ME IN 2017  :'( https://t.co/732EAAX3Y7,EXP
Fuck... https://t.co/TJP6DbNGVG,EXP
rest in power. Ursula le Guin was the best anarchist fiction writer the english language world has ever seen and might ever see. https://t.co/pUBPt3gIz5,EXP
"A transcript of that speech, for those that haven't seen or read: https://t.co/ULZFRCbVdP",SUG
RT @tcwittes: No no no no no. A world without Ursula Le Guin is a darker place. https://t.co/gH4xa58nWd,EXP
"Le Guin's ""Earthsea"" filled for a 12-year-old me what I think is a Lord of the Rings shaped heart-niche for other folks",EXP
A legend is no longer with us. RIP Ursula K. Guin https://t.co/TG4iHkrMpq,EXP
"RT @mariachong: ""It seemed to him that he himself was a word spoken by the sunlight. Ursula K. Le Guin https://t.co/RlDZnzTs6b",STM
"RIP Ursula K. Le Guin. ""Freedom is a heavy load, a great and strange burden for the spirit to undertake. It is not easy. It is not a gift given, but a choice made, and the choice may be a hard one."" https://t.co/2G9WM8qEIf",STM
"RT @michaelschaub: What a heartbreaking loss. Ursula K. Le Guin, RIP. https://t.co/TG3CvWqwF4",EXP
"my favourite author, and one of the people who inspired me most in both my creative work and the way i move through the world in general, died today. Rest in Peace, Ursula K. Le Guin.  Please, read the Earthsea Quartet.",EXP
"Awful news about Le Guin--- she had a lively, contrarian mind deep into her 80s. I reviewed most recent book, ""No Time to Spare,"" which collects her blog posts: https://t.co/98DaMW3uKm",EXP
"RT @TheScofieldMag: ""But where I can get prickly and combative is if I'm just called a sci-fi writer. I'm not. I'm a novelist and poet."" - Guin",STM
2018 has taken Ursula K Le Guin. Sad day.,EXP
A moment of silence for Ursula K. Le Guin - #UrsulaKLeGuin #Ursula #K.LeGuin #rip https://t.co/Ny7eNrZWMn,EXP
Ursula K. Le Guin's The Left Hand of Darkness is probably one of my 5 favorite scifi books of all time. RIP.,EXP
"RT @cindypon: this hits hard. ride with the wind, ursula le guin. https://t.co/3nJTLeNbez",EXP
The entire @scifri staff just gasped https://t.co/H6e6iePuHi,EXP
"RT @PeteWhiz: Ursula Le Guin passed away. One of my favorite authors, who spoke on so many important themes. https://t.co/fpZpHikhwE",EXP
"I do not care what comes after; I have seen the dragons on the wind of morning. Ursula K. Le Guin, The Farthest Shore https://t.co/NkNXibTvlP",STM
Ursula K. Le Guin was a legend regardless of her sex that she was so innovative as a feminist woman makes her a superhero who's paved the way for the rest of us in my eyes.  https://t.co/6wyqYCSxk7,EXP
RT @HelenJMacdonald: The world is a smaller darker place without Ursula Le Guin. Huge sorrow at her passing.,EXP
"@ursulaleguin @RyancBritt @inversedotcom RIP Ms. Le Guin, a truly great writer",EXP
"I remember picking up Ursula Le Guin's ""Earthsea Quartet"" when I was about 12, looking for another fantasy fix. Many of the tropes were there, but it was pretty strange too, not at all what I expected. It's not often you get surprised for the better like that",EXP
RT @SuperWiki: Ursula Le Guin put the feminist into fantasy. https://t.co/wdmYnH4DqI,EXP
ursula k le guin was my favorite author of all time...i'm really sad about this. she was so important. https://t.co/O5pN0YSGAl,EXP
"Sad news, writers. May she find an even more glorious world than the many she left behind. https://t.co/X7W3Qkrx1w",EXP
"Absolutely heartbroken by the news of Ursula K. Le Guin's passing. The Left Hand of Darkness is among my top ten books of all time, and had a profound impact on my as a kid and throughout my life. I'll be returning to it soon. RIP",EXP
"Damn... one of my favourite writers growing up. You opened my eyes, helped me escape pain with wonder & widened my world. #RIPUrsulaKLeGuin https://t.co/83eXzaySgr",EXP
RIP Ursula K. Le Guin,EXP
Ursula K. Le Guin inspired me to write. In every way her work is exactly what the world needs right now. So sad to hear she has passed.,EXP
@anatsuno @thefourthvine guys: :( :( :( :( https://t.co/rc5ispoJpn,OTH
Ursula K. Le Guin Explains How to Build a New Kind of Utopia by @ElectricLit https://t.co/ouOkx1vONf,STM
nah this one actually hurts.   not ursula k le guin.,EXP
"RT @heatherwpetty: ""My imagination makes me human and makes me a fool; it gives me all the world, and exiles me from it.""  RIP, Ursula Le Guin",STM
"HOW THE FUCK IS KISSINGER ALIVE AND URSULA K. LE GUIN DEAD? FUCK THIS WORLD  MOREOVER, ICE MUST BE DESTROYED",EXP
"Oh, no.  https://t.co/v4Z3FeEpdG",EXP
RIP to one of the most brilliant writers of utopian literature ever.  She demonstrated the importance of utopian thought in envisioning new alternatives to the status quo.  Only through imagining new worlds can we change this one.   https://t.co/DscjZakJt8 @pefrase https://t.co/6zDDpmx4t0,EXP
"The Grandmother of Science Fiction is gone. Rest in peace, Ursula K. Le Guin.",EXP
Ursula Le Guin has died we are profoundly sorry to hear. Her's was a voice of intelligence and wisdom in a world too often lacking both. Time to dig out those old Earthsea books and mourn. https://t.co/VtlSahHMvj,EXP
this just breaks my heart. Le Guin was foundational for me. heartbroken. https://t.co/mKyUBw8B8L,EXP
One of our greatest is gone. https://t.co/xnsy6h6dA2 https://t.co/7LeNqZGn43,EXP
"RT @cindypon: this hits hard. ride with the wind, ursula le guin. https://t.co/3nJTLeNbez",EXP
In loving memory of an icon. https://t.co/IGT8Ronqhx,EXP
"RT @MikeRUnderwood: A transcript of that speech, for those that haven't seen or read: https://t.co/ULZFRCbVdP",SUG
RT @LettersOfNote: Ursula Le Guin turns down an offer to blurb an all-male sci-fi anthology. #InternationalWomensDay https://t.co/rz6Q0jSwW\u2026,STM
RT @adrianmckinty: Oh no. Completely gutted. The last of the giants of the golden age of sf/f. First author I ever wrote to when I was 10,EXP
RT @HelenJMacdonald: The world is a smaller darker place without Ursula Le Guin. Huge sorrow at her passing.,EXP
"RT @ssofay: Heartbroken to hear of Ursula K. Le Guin's death. The woman was a powerhouse and a hero. Ugh, what a human. https://t.co/uLtp9a\u2026",EXP
RT @reader: Writer Ursula K. Le Guin is dead at 88. Here are some of her many words of wisdom. https://t.co/h926yuBFQ7 https://t.co/vYPYk\u2026,STM
I have no words. I loved everything I've read from her.   https://t.co/xpd8pKuVtR?amp=1,EXP
"My uncle Charley gave me the original Earthsea trilogy for Christmas when I was a kid, and it opened entire new worlds for me. We've lost a legend. RIP Ursula Le Guin.  https://t.co/SMuZBiD6GE",EXP
RT @readandbreathe: Awful news. :(   https://t.co/mBqt7rpQoZ,EXP
"Ursula Le Guin, RIP. It is impossible to overstate her importance as a writer. https://t.co/jDguoWLRU3",EXP
RT @l1quidcryst4l: dayan ha-emet. ursula k le guin. may your memory be for a blessing. your work had a profound effect on me. https://t.co/\u2026,EXP
"le guin legit introduced me to like, the concept of shattering the gender binary. what a collectivist society might look like. she was one of my first intros to queer love. i cannot overstate how important she has been in my life",EXP
"Light is the left hand of darkness and darkness the right hand of light. Two are one, life and death, lying together like lovers in kemmer, like hands joined together, like the end and the way.   https://t.co/rUsWemhT4Q",STM
@RobGMacfarlane was discussing Earthsea as a follow-up to #TheDarkisReading - an homage like that seems an especially good idea in light of Ursula Le Guin's passing https://t.co/dH17OElRjI,STM
RIP Ursula The world is better off for you having been here. https://t.co/xMUmSuSulL,EXP
Tonight is a good night to read some Le Guin to my daughter and be truly thankful for what she has given us.   R.I.P.,EXP
There are no right answers to wrong questions.  Ursula K Le Guin,STM
"I think there's a lot of people about 10-30 years older than me, for whom Le Guin made ""geek stuff"" salvageable: more accepting, more thoughtful, more humane than it would've ever been otherwise.  and they paid it forward.",EXP
Don't worry about Ursula K Le Guin. Dr Haber and I have a session tonight and we have a plan. Everything will be okay.,EXP
"omg 2017 is shaping up to be worse than 2018  First my favorite character, Ivy, is getting trashed on by DC at every opportunity  Now my favorite author, Ursula K. Le Guin has passed away? uuuugh",EXP
"Rest in peace, Ursula K Le Guin. Your words and your influence stay with us.",EXP
Ursula Le Guin was a master of her two genres ):,EXP
"Ursula Le Guin has passed? Well, bollocks to that :(  Rest in power.",EXP
"I'm in an anonymous hotel room a very long way from home, so glad I have Amanda and our tiny son with me tonight. Here's the New York Times: https://t.co/nQ1ufR88aW #UrsulaKLeGuin",EXP
RT @mariskreizman: Heartbroken. But I will always cherish witnessing her anti-Amazon speech at the @nationalbook Awards. https://t.co/6lf0m\u2026,EXP
omg did ursula le guin die ;__; nooo,EXP
Top 5: 1: #NationalPieDay 2: #ThingsIAlwaysSayYesTo 3: #SignsYoureLowOnFunds +1 4: Gary Cohn -1 5: Ursula K. Le Guin +6,OTH
"oh no, no. our imagination will be poorer without ursula. https://t.co/lfaYXSBYjX",EXP
"RT @FourArmsDemon: Hey, can anyone recommend some of Ursula Le Guin's books? I haven't been reading good stuff as much as I'd like lately",REQ
RT @InfoPro_Tasha: To a woman that made the fantasies seem real. #UrsulaLeGuin  https://t.co/rZQ7d1XDRE,EXP
Ursula K. Le Guin was such a legend. Absolute gamechanger for SFF.,EXP
"if you haven't read any of her books, it's never too late to start. i'll let @Choire convince you https://t.co/im909nM7hH https://t.co/Mrti8IqQxa",SUG
"Ursula K. Le Guin wrote The Lathe of Heaven, and the legendary PBS production of it was never released on home video for decades. https://t.co/CZmMT2A39I",STM
i am really upset about le guin's passing. her work still remains unparalleled.,EXP
RT @chick_in_kiev: I had the absolute pleasure of corresponding at some length with Ms. LeGuin in order to fact-check a profile of her,STM
"Man, shaping up to be a bad day. LeGuin (https://t.co/3tL0dc2O8C) , Masekela (https://t.co/2KHQ7hU5Fi) both passed today.",STM
"Incredibly sad news about Ursula Le Guin. This poster looks down at me everyday, & as cliched as it sounds, gives me strength.   https://t.co/6Wx6vjMtj1 https://t.co/Xe90QMP39r",EXP
"I love this profile of Ursula Le Guin written by @FreemanReads.: ""For the past 54 years, one of the most original imaginations ever to grace American letters has lived in a hundred-year-old house built from a kit."" https://t.co/9RT9Il22Oi",EXP
"Ursula Le Guin dies. A strong, unique voice falls silent. https://t.co/Hfq5IXirIU",EXP
RT @ksandsoconnor: One of the first white science fiction writers to depict a racially diverse universe with black and brown main character,EXP
"Praise then darkness and creation unfinished. Her creation was never finished, and that is right. Le Guin: you saved my life, and you taught me my gender. Thank you for everything, forever. https://t.co/Ev1wpfuijy",EXP
"If you cannot or will not imagine the results of your actions, there's no way you can act morally or responsibly, Ursula K. Le Guin, Acclaimed for Her Fantasy Fiction, Is Dead at 88 https://t.co/rKbFvKNzaf",STM
"Don't shove me into your damn pigeonhole, where I don't fit, because I'm all over. My tentacles are coming out of the pigeonhole in all directions.  This interview with Le Guin profoundly affected my development, and I revisit it almost every year.  https://t.co/DbfhAmFQzD",EXP
What a mind and what a career https://t.co/pO2LFAt6J4,EXP
"RT @nearit: Ah shit, RIP Ursula K. Le Guin, a genuine human treasure and author of far too many amazing books.   https://t.co/bmEc6Jj9OX",EXP
"At its absolute best, fiction is the writer's way of reaching out to an audience and saying, earnestly and without judgement, ""I understand.""   Le Guin's work overflowed with empathy. With understanding. It's hard to think of that sort of light going out.",EXP
I've been googling Ursula K Le Guin - because I don't want the one tweet I've seen to be real and maybe there'll be an 'oops we just had a mishap during shift change' message in a minute or two...,EXP
"I had dinner once with a group that included Ursula K. Le Guin and her husband, Charles. The group talked about many things, but what made Ursula and Charles light up was talk of their children and grandchildren. They just glowed with pride and love.",EXP
Nooooo The world has lost one of its best badass women https://t.co/PD8tGRiMP2,EXP
RT @OmanReagan: Oh gods no. A heartbreaking loss in a time when we need her the most. Rest in power. https://t.co/CkRatb2kjX,EXP
"I have fond memories of reading A Wizard of Earthsea"" under the table that held the card catalog in my elementary school library  https://t.co/0TuKmoSlBx",EXP
Goodbye to one of my role models. Ursula K. Le Guin. :(,EXP
"A true trailblazer with a huge legacy. If you have not read her, I recomend you do.    https://t.co/WSQmbKIwtE",SUG
Ursula Le Guin too?!!? On the same day as Hugh Masekela? NOOOOO!!!,EXP
"Oh no, no. A wonderful writer and tireless champion of women. Lovely profile of her here from 2016: https://t.co/iHxRWQMYFs https://t.co/y9DnsVAjsM",EXP
RT @millsjenjen: I am going into mourning https://t.co/gixOEudTRP,EXP
"Ursula K. Le Guin was a giant & we are lucky to have gotten to rest in her shade. Death is no barrier to her power: her stories will live on, outside of time, full of magic & truth.",EXP
"RT @Hawaiianimages: ""Only in silence the word  Only in dark the light Only in dying life:  Bright the hawk's flight on the empty sky."" RIP",STM
"The literature of imagination, even when tragic, is reassuring, not necessarily in the sense of offering nostalgic comfort, but because it offers a world large enough to contain alternatives and therefore offers hope. - Ursula K. Le Guin",STM
I taught VERY FAR AWAY FROM ANYWHERE ELSE earlier this year. I'm glad my students got to meet Le Guin as a living writer.,EXP
RT @AaronMesh: One of Portland's great souls. https://t.co/7jMcnq7OIX,EXP
"As with many (most? all?) nerds of a certain age, Ursula K. Le Guin's writings were among my favorites growing up, and influenced my thinking in many ways. RIP. https://t.co/MzQbcyQtJO",EXP
"for a good few years now, whenever i've found myself stuck in an ecotheoretical bog (and it happens about once every six weeks), i've turned to Le Guin. so i feel immensely grateful and very sad. https://t.co/sB37pnxc3i",EXP
"i think about ursula le guin every time i see someone in a THE FUTURE IS FEMALE shirt. she knew how bullshit the binary was, that if the future was anything, it was genderqueer. she always fundamentally *got* it. i cannot overstate her impact on me as a person.",EXP
Only Ray Bradbury and Carl Sagan's written words have informed my life as much as Ursula Le Guin https://t.co/MnJSrWPcet via @YouTube,EXP
RIP Ursula K. Le Guin. Your body may have departed this world but your spirit will forever live on in the influence you have had on our culture!,EXP
"All [writers of fiction] can tell you is what they have seen and heard, in their time in this world, a third of it spent in sleep and dreaming, another third of it spent in telling lies. - Ursula K. Le Guin, Introduction: The Left Hand of Darkness",STM
I didn't read many Le Guin books but I know she was a powerful author with tremendous impact on folks in my generation + the one right after. A loss.,EXP
"A truly sad day in Portland, @ursulaleguin has passed. Her work is the cornerstone of science fiction and fantasy; winner of the Hugo Award, Nebula Award, Locus Award, and World Fantasy Award, each more than once. (Photo by Marian Wood Kolisch.) https://t.co/LKb6J1SbxT https://t.co/It28d4JnCP",EXP
"Here all things ceased to be : thirst, and pain, and the dark, and the sun's light, and the sound of the breaking sea. Ursula Le Guin 'The Farthest Shore'",STM
"I spent large chunks of my childhood imagining myself into Tenar's shoes in the Tombs of Atuan. As an adult, I have luxuriated in hearing Lavinia's voice through her words. Rest well, Ursula Le Guin, and thank you for the many gifts you still give me.",EXP
"My synchronicities: Ursula K. Le Guin just died today. Last night I was telling my wife about her book ""The Lathe of Heaven"" Had discussion with her about meaning, spelling of the word ""Lathe."" 1 hr later, watching Galaxy Quest w/my son A character was named ""Lathe"" AND NOW THIS!",EXP
"We never deserved Ursula, either Le Guin or the Sea Witch. #UrsulaKLeguin https://t.co/2CAzwhUeoD",EXP
"Ursula K. Le Guin, you shaped this young mind a thousand times over with your works. I would not be an ounce of who I am if i hadnt found your books in my grade school library all those years ago. You will be missed, but your spirit will live on forever in all of us. https://t.co/Gpix4EGPzb",EXP
"Ursula Le Guin gone? No, not gone. Just not writing anymore. There was an author who pushed back the darkness with the written word.",EXP
"one of the great coincidences of the 20th C: Ursula Le Guin and Philip K Dick went to the same high school, at the same time, & never talked to each other. https://t.co/L1YwyHNzO4",EXP
I am deeply saddened. Le Guin is a master of thinly veiled wisdom. Read her books. https://t.co/oliFfmeMlr,SUG
RIP Ursula K. Le Guin.  I love this quote. https://t.co/Ukv9JwomxK,EXP
"A titan of the industry has died. She lived a long life, and touched many lives. Does anyone have a favorite book from Ursula K Le Guin? She was an amazing writer, we'll miss her. #RIP  https://t.co/VDzIlqhtan",QUE
Ursula Le Guin has been on my to read list for a while - sad that this is what might prompt me to actually read something of hers. https://t.co/8vBOaTz1GJ,EXP
"RT @thestephmerritt: Oh no, no. A wonderful writer and tireless champion of women. Lovely profile of her here from 2016: https://t.co/iHxRW\u2026",EXP
"When I saw her name trending, I thought, no no. She was a inspiration to me, from Earthsea when I was a child, to her incredible book Lavinia, to the ARC of her latest book of wisdom. Ursula K. Le Guin, Acclaimed for Her Fantasy Fiction, Is Dead at 88 https://t.co/amfacU2bId https://t.co/5ZTvBXrsoJ",EXP
Le Guin is the inspiration for someofmy themes on climate crisis & sustainability. Her light is gone but her words will live on through us. https://t.co/awIc06XuFv,EXP
RT @nilaffle: Damn. Catwings was probably my very first fantasy novel. I got to see her speak live a couple years ago,EXP
Nooooo. Ursula K. Le Guin. So sad to lose an inspiration like her.,EXP
RT @mikemearls: Sad news. Her Earthsea trilogy was a huge influence on me.  https://t.co/kGZ3wPPsHr,EXP
I read a lot of Ursula Le Guin's books when I was a teen. Sorry to here of her passing. I think I will take time to revisit her works soon.,EXP
"I once had Ursula K. Le Guin visit one of my classes at Portland State. She knew how to hold the room, I tell you.",EXP
RT @ajplus: This 19-year-old painter from Gaza is depicting the suffering of Palestinians through his art. https://t.co/3ONzmJAaXr,STM
RT @BDSsouthafrica: When top Israeli government officials and military generals can openly and brazenly state that There are no innocents,STM
RT @Joo_Gaza: My friend will lose his leg today he will make an amputation surgery after an Israeli sniper shoot him explosive bullet last day,THT
Israeli Soldiers Injure Three Palestinians In Gaza https://t.co/VLeyMJU4qr,THT
RT @LauraLoomer: WATCH: Imagine being a child & having 15 sec to run for your life on the #Gaza border after Hamas terrorists less than 1 minute,THT
"RT @KareemN96: Israel shoots to kill unarmed protesters who come close to the border fence. Who then will deter Israel when its tanks, sold",QUE
"RT @brfootball: Football is for everyone: Gaza has its first-ever amputee football team, The Crutches https://t.co/bvMK8XCM1u",STM
"RT @intifada: In the past, the sea used to be open. We would fish whatever we wanted, whenever we wanted https://t.co/TeaYaE16ps",STM
Retweeted JewishVoiceForPeace (@jvplive): Palestinian protesters free pigeons with messages across the fence in Gaza. Photos By Yasser Fathi a freelance photographer from Gaza https://t.co/fhrhiSHLb1,STM
"RT @intifada: My dream is to have my boat returned to me, Rashad said. I have been wishing to die every second after my boat died.",EXP
RT @AJEnglish: No longer can the Israeli government pretend Palestinians are not human https://t.co/wSe1yNfC9r #AJOpinion https://t.co/s9,EXP
"RT @HonestReporting: You can't make this stuff up. (Kerem Shalom, Gaza border, May 5, 2018) https://t.co/6jcxoxxtG7",SUG
Palestinian Ministry of Health to send $3 million in aid to Gaza https://t.co/dKDv77aS2M https://t.co/cNwzi16RFQ,STM
RT @intifada: Surviving Israel war on Gaza fishers https://t.co/DViUagXZbO,STM
"RT @AsafRonel: @LTCPeterLerner @AJEnglish Peter, you would direct just a little bit of your criticism towards the role the Israelis played",SUG
"RT @AbdalrahimFarra: I'm Abdalrahim Alfarra, a citizen of Gaza, where the only language used there is Arabic. The only motivation to me to",STM
The Guardian view on the Gaza protests: a new challenge to Israel blockade | Editorial https://t.co/JMvjuBXneC,STM
"RT @PSCupdates: FRIDAY 11 MAY, 5.30pm: Join the national demonstration in solidarity with the #GreatMarchofReturn, and all Palestinians who",REQ
RT @amon_7ps: A refugee tent embroidered with the names of the 418 Palestinian villages that were destroyed and occupied by Israel in 1948.,STM
"RT @swilkinsonbc: In a poll conducted by Tel Aviv University, 83% of Israelis say they fully support the killing of Gaza civilians #BDS",THT
RT @GalitPeleg: @SachaDratwa @Ostrov_A @AvivaKlompas @AmbDaniDayan @IdoDaniel @michaeldickson @DanDiker84 @LTCPeterLerner @HananyaNaftali,OTH
RT @MaanNewsAgency: Palestinian Ministry of Health to send $3 million in aid to Gaza https://t.co/dKDv77aS2M https://t.co/cNwzi16RFQ,STM
RT @OrgIAC: Pahlavan Filabi a national hero and former olympic champion here at #2018IranFreedomConvention in support of Iranian people's,STM
"Because of Israeli armed forces deadly response to the #GreatReturnMarch, we'll hold an extra Palestine/Israel vigil. We call on the UK Gov to condemn Israeli shooting of protestors across the border with Gaza. If you're in London, please join us. 9 May, 6pm, Edith Cavell statue https://t.co/E1bNVp40eI",REQ
RT @RT_com: RAW: Palestinians take down 2 IDF drones with hi-tech weaponry rocks and slingshots https://t.co/Tq0A46niR1 https://t.co/LNLw,THT
